jahr,quartal,gemeinde_nummer,gemeinde,bezirk_nummer,bezirk,anfangsbestand,geburten,todesfaelle,geburtenueberschuss,zuzuege,wegzuege,wanderungssaldo,bereinigung_saldo,gesamtveraenderung,endbestand
2010,3,2821,Arisdorf,1303,Bezirk Liestal,1582,2,3,-1,18,29,-11,0,-12,1570
2010,3,2822,Augst,1303,Bezirk Liestal,883,1,0,1,24,31,-7,0,-6,877
2010,3,2829,Liestal,1303,Bezirk Liestal,13681,34,22,12,305,338,-33,0,-21,13660
2010,3,2841,Anwil,1304,Bezirk Sissach,570,2,1,1,8,3,5,0,6,576
2010,3,2849,Itingen,1304,Bezirk Sissach,1887,3,2,1,86,53,33,0,34,1921
2010,3,2861,Sissach,1304,Bezirk Sissach,6221,23,13,10,158,128,30,0,40,6261
2010,3,2895,Waldenburg,1305,Bezirk Waldenburg,1228,1,1,0,42,37,5,0,5,1233
2010,2,2763,Arlesheim,1301,Bezirk Arlesheim,8959,21,16,5,134,143,-9,0,-4,8955
2010,2,2770,Muttenz,1301,Bezirk Arlesheim,17313,43,45,-2,229,219,10,0,8,17321
2010,2,2821,Arisdorf,1303,Bezirk Liestal,1583,1,3,-2,16,15,1,0,-1,1582
2010,2,2822,Augst,1303,Bezirk Liestal,891,2,1,1,14,23,-9,0,-8,883
2010,2,2829,Liestal,1303,Bezirk Liestal,13617,45,20,25,273,234,39,0,64,13681
2010,2,2841,Anwil,1304,Bezirk Sissach,565,3,1,2,10,7,3,0,5,570
2010,2,2849,Itingen,1304,Bezirk Sissach,1882,1,3,-2,40,33,7,0,5,1887
2010,2,2861,Sissach,1304,Bezirk Sissach,6193,28,9,19,135,126,9,0,28,6221
2010,2,2895,Waldenburg,1305,Bezirk Waldenburg,1217,4,2,2,32,23,9,0,11,1228
2010,1,2763,Arlesheim,1301,Bezirk Arlesheim,8954,21,23,-2,161,154,7,0,5,8959
2010,1,2770,Muttenz,1301,Bezirk Arlesheim,17330,34,30,4,233,254,-21,0,-17,17313
2010,1,2821,Arisdorf,1303,Bezirk Liestal,1579,6,2,4,18,18,0,0,4,1583
2010,1,2822,Augst,1303,Bezirk Liestal,892,1,5,-4,26,23,3,0,-1,891
2010,1,2829,Liestal,1303,Bezirk Liestal,13551,35,29,6,252,192,60,0,66,13617
2010,1,2841,Anwil,1304,Bezirk Sissach,563,4,2,2,4,4,0,0,2,565
2010,1,2849,Itingen,1304,Bezirk Sissach,1868,4,3,1,39,26,13,0,14,1882
2010,1,2861,Sissach,1304,Bezirk Sissach,6182,18,11,7,103,99,4,0,11,6193
2010,1,2895,Waldenburg,1305,Bezirk Waldenburg,1208,2,4,-2,27,16,11,0,9,1217
2009,4,2763,Arlesheim,1301,Bezirk Arlesheim,8908,19,28,-9,183,128,55,0,46,8954
2009,4,2770,Muttenz,1301,Bezirk Arlesheim,17383,30,36,-6,266,312,-46,-1,-53,17330
2009,4,2821,Arisdorf,1303,Bezirk Liestal,1556,6,2,4,31,12,19,0,23,1579
2009,4,2822,Augst,1303,Bezirk Liestal,889,1,1,0,23,20,3,0,3,892
2009,4,2829,Liestal,1303,Bezirk Liestal,13572,34,29,5,332,358,-26,0,-21,13551
2009,4,2841,Anwil,1304,Bezirk Sissach,565,2,0,2,11,15,-4,0,-2,563
2009,4,2849,Itingen,1304,Bezirk Sissach,1879,1,2,-1,30,40,-10,0,-11,1868
2009,4,2861,Sissach,1304,Bezirk Sissach,6190,19,13,6,121,135,-14,0,-8,6182
2009,4,2895,Waldenburg,1305,Bezirk Waldenburg,1231,2,1,1,30,54,-24,0,-23,1208
2009,3,2763,Arlesheim,1301,Bezirk Arlesheim,8888,23,28,-5,198,173,25,0,20,8908
2009,3,2770,Muttenz,1301,Bezirk Arlesheim,17279,45,42,3,349,248,101,0,104,17383
2009,3,2821,Arisdorf,1303,Bezirk Liestal,1548,5,1,4,22,18,4,0,8,1556
2009,3,2822,Augst,1303,Bezirk Liestal,881,0,0,0,32,24,8,0,8,889
2009,3,2829,Liestal,1303,Bezirk Liestal,13584,37,25,12,310,334,-24,0,-12,13572
2009,3,2841,Anwil,1304,Bezirk Sissach,566,1,0,1,4,6,-2,0,-1,565
2009,3,2849,Itingen,1304,Bezirk Sissach,1853,7,4,3,52,29,23,0,26,1879
2009,3,2861,Sissach,1304,Bezirk Sissach,6145,12,15,-3,170,122,48,0,45,6190
2009,3,2895,Waldenburg,1305,Bezirk Waldenburg,1241,0,2,-2,37,45,-8,0,-10,1231
2009,2,2763,Arlesheim,1301,Bezirk Arlesheim,8886,22,25,-3,140,135,5,0,2,8888
2009,2,2770,Muttenz,1301,Bezirk Arlesheim,17204,48,42,6,337,268,69,0,75,17279
2009,2,2821,Arisdorf,1303,Bezirk Liestal,1536,1,1,0,34,22,12,0,12,1548
2009,2,2822,Augst,1303,Bezirk Liestal,882,3,2,1,24,26,-2,0,-1,881
2009,2,2829,Liestal,1303,Bezirk Liestal,13519,29,26,3,323,261,62,0,65,13584
2009,2,2841,Anwil,1304,Bezirk Sissach,559,3,0,3,10,6,4,0,7,566
2009,2,2849,Itingen,1304,Bezirk Sissach,1843,7,5,2,43,35,8,0,10,1853
2009,2,2861,Sissach,1304,Bezirk Sissach,6140,25,6,19,118,132,-14,0,5,6145
2009,2,2895,Waldenburg,1305,Bezirk Waldenburg,1240,3,1,2,25,26,-1,0,1,1241
2009,1,2763,Arlesheim,1301,Bezirk Arlesheim,8930,14,33,-19,122,147,-25,0,-44,8886
2009,1,2770,Muttenz,1301,Bezirk Arlesheim,17242,31,50,-19,214,233,-19,0,-38,17204
2009,1,2821,Arisdorf,1303,Bezirk Liestal,1533,1,2,-1,14,10,4,0,3,1536
2009,1,2822,Augst,1303,Bezirk Liestal,887,0,0,0,22,27,-5,0,-5,882
2009,1,2829,Liestal,1303,Bezirk Liestal,13458,39,22,17,280,236,44,0,61,13519
2009,1,2841,Anwil,1304,Bezirk Sissach,573,1,2,-1,0,13,-13,0,-14,559
2009,1,2849,Itingen,1304,Bezirk Sissach,1845,0,3,-3,29,28,1,0,-2,1843
2009,1,2861,Sissach,1304,Bezirk Sissach,6130,16,18,-2,139,127,12,0,10,6140
2009,1,2895,Waldenburg,1305,Bezirk Waldenburg,1246,6,4,2,11,19,-8,0,-6,1240
2008,4,2763,Arlesheim,1301,Bezirk Arlesheim,8906,13,21,-8,169,137,32,0,24,8930
2008,4,2770,Muttenz,1301,Bezirk Arlesheim,17203,28,35,-7,279,233,46,0,39,17242
2008,4,2821,Arisdorf,1303,Bezirk Liestal,1532,1,2,-1,16,14,2,0,1,1533
2008,4,2822,Augst,1303,Bezirk Liestal,888,0,0,0,24,25,-1,0,-1,887
2008,4,2829,Liestal,1303,Bezirk Liestal,13462,31,25,6,280,289,-9,-1,-4,13458
2008,4,2841,Anwil,1304,Bezirk Sissach,571,0,1,-1,8,5,3,0,2,573
2008,4,2849,Itingen,1304,Bezirk Sissach,1830,3,5,-2,56,39,17,0,15,1845
2008,4,2861,Sissach,1304,Bezirk Sissach,6106,14,12,2,130,108,22,0,24,6130
2008,4,2895,Waldenburg,1305,Bezirk Waldenburg,1244,3,3,0,25,23,2,0,2,1246
2008,3,2763,Arlesheim,1301,Bezirk Arlesheim,8958,19,15,4,156,212,-56,0,-52,8906
2008,3,2770,Muttenz,1301,Bezirk Arlesheim,17145,28,34,-6,363,299,64,0,58,17203
2008,3,2821,Arisdorf,1303,Bezirk Liestal,1511,1,0,1,43,23,20,0,21,1532
2008,3,2822,Augst,1303,Bezirk Liestal,899,2,2,0,21,32,-11,0,-11,888
2008,3,2829,Liestal,1303,Bezirk Liestal,13422,35,25,10,364,334,30,0,40,13462
2008,3,2841,Anwil,1304,Bezirk Sissach,573,1,3,-2,6,6,0,0,-2,571
2008,3,2849,Itingen,1304,Bezirk Sissach,1815,3,3,0,62,47,15,0,15,1830
2008,3,2861,Sissach,1304,Bezirk Sissach,6024,22,14,8,202,128,74,0,82,6106
2008,3,2895,Waldenburg,1305,Bezirk Waldenburg,1237,4,3,1,34,28,6,0,7,1244
2008,2,2763,Arlesheim,1301,Bezirk Arlesheim,8946,19,19,0,137,124,13,-1,12,8958
2008,2,2770,Muttenz,1301,Bezirk Arlesheim,17096,36,45,-9,292,234,58,0,49,17145
2008,2,2821,Arisdorf,1303,Bezirk Liestal,1509,4,2,2,20,20,0,0,2,1511
2008,2,2822,Augst,1303,Bezirk Liestal,901,1,3,-2,16,16,0,0,-2,899
2008,2,2829,Liestal,1303,Bezirk Liestal,13417,46,31,15,261,271,-10,0,5,13422
2008,2,2841,Anwil,1304,Bezirk Sissach,565,1,1,0,11,3,8,0,8,573
2008,2,2849,Itingen,1304,Bezirk Sissach,1820,3,3,0,47,52,-5,0,-5,1815
2008,2,2861,Sissach,1304,Bezirk Sissach,5917,15,6,9,197,99,98,0,107,6024
2008,2,2895,Waldenburg,1305,Bezirk Waldenburg,1240,2,4,-2,25,26,-1,0,-3,1237
2008,1,2763,Arlesheim,1301,Bezirk Arlesheim,8983,11,19,-8,135,164,-29,0,-37,8946
2008,1,2770,Muttenz,1301,Bezirk Arlesheim,17134,35,57,-22,218,234,-16,0,-38,17096
2008,1,2821,Arisdorf,1303,Bezirk Liestal,1515,1,0,1,22,29,-7,0,-6,1509
2008,1,2822,Augst,1303,Bezirk Liestal,901,2,0,2,20,22,-2,0,0,901
2008,1,2829,Liestal,1303,Bezirk Liestal,13422,36,37,-1,271,275,-4,0,-5,13417
2008,1,2841,Anwil,1304,Bezirk Sissach,567,1,1,0,10,12,-2,0,-2,565
2008,1,2849,Itingen,1304,Bezirk Sissach,1815,5,3,2,36,33,3,0,5,1820
2008,1,2861,Sissach,1304,Bezirk Sissach,5845,14,19,-5,183,106,77,0,72,5917
2008,1,2895,Waldenburg,1305,Bezirk Waldenburg,1250,4,3,1,23,34,-11,0,-10,1240
2007,4,2763,Arlesheim,1301,Bezirk Arlesheim,8966,13,24,-11,159,131,28,0,17,8983
2007,4,2770,Muttenz,1301,Bezirk Arlesheim,17072,37,47,-10,308,236,72,0,62,17134
2007,4,2821,Arisdorf,1303,Bezirk Liestal,1503,5,2,3,36,27,9,0,12,1515
2007,4,2822,Augst,1303,Bezirk Liestal,905,0,2,-2,9,11,-2,0,-4,901
2007,4,2829,Liestal,1303,Bezirk Liestal,13397,34,25,9,285,269,16,0,25,13422
2007,4,2841,Anwil,1304,Bezirk Sissach,563,1,3,-2,9,3,6,0,4,567
2007,4,2849,Itingen,1304,Bezirk Sissach,1815,2,0,2,38,40,-2,0,0,1815
2007,4,2861,Sissach,1304,Bezirk Sissach,5852,18,16,2,109,118,-9,0,-7,5845
2007,4,2895,Waldenburg,1305,Bezirk Waldenburg,1240,5,3,2,24,16,8,0,10,1250
2007,3,2763,Arlesheim,1301,Bezirk Arlesheim,8907,19,16,3,226,170,56,0,59,8966
2007,3,2770,Muttenz,1301,Bezirk Arlesheim,17021,34,48,-14,330,265,65,0,51,17072
2007,3,2821,Arisdorf,1303,Bezirk Liestal,1514,3,1,2,20,33,-13,0,-11,1503
2007,3,2822,Augst,1303,Bezirk Liestal,904,1,1,0,17,16,1,0,1,905
2007,3,2829,Liestal,1303,Bezirk Liestal,13349,38,33,5,358,315,43,0,48,13397
2007,3,2841,Anwil,1304,Bezirk Sissach,553,1,1,0,15,5,10,0,10,563
2007,3,2849,Itingen,1304,Bezirk Sissach,1799,4,3,1,61,46,15,0,16,1815
2007,3,2861,Sissach,1304,Bezirk Sissach,5783,14,13,1,208,140,68,0,69,5852
2007,3,2895,Waldenburg,1305,Bezirk Waldenburg,1266,2,4,-2,22,46,-24,0,-26,1240
2007,2,2763,Arlesheim,1301,Bezirk Arlesheim,8915,18,14,4,147,159,-12,0,-8,8907
2007,2,2770,Muttenz,1301,Bezirk Arlesheim,17033,27,29,-2,226,236,-10,0,-12,17021
2007,2,2821,Arisdorf,1303,Bezirk Liestal,1493,3,3,0,43,22,21,0,21,1514
2007,2,2822,Augst,1303,Bezirk Liestal,901,2,0,2,12,11,1,0,3,904
2007,2,2829,Liestal,1303,Bezirk Liestal,13346,22,29,-7,266,256,10,0,3,13349
2007,2,2841,Anwil,1304,Bezirk Sissach,545,1,1,0,11,3,8,0,8,553
2007,2,2849,Itingen,1304,Bezirk Sissach,1808,3,7,-4,26,30,-4,-1,-9,1799
2007,2,2861,Sissach,1304,Bezirk Sissach,5772,18,6,12,106,107,-1,0,11,5783
2007,2,2895,Waldenburg,1305,Bezirk Waldenburg,1270,5,4,1,23,28,-5,0,-4,1266
2007,1,2763,Arlesheim,1301,Bezirk Arlesheim,8927,24,21,3,148,163,-15,0,-12,8915
2007,1,2770,Muttenz,1301,Bezirk Arlesheim,17063,27,35,-8,256,278,-22,0,-30,17033
2007,1,2821,Arisdorf,1303,Bezirk Liestal,1482,3,1,2,39,30,9,0,11,1493
2007,1,2822,Augst,1303,Bezirk Liestal,908,0,3,-3,19,23,-4,0,-7,901
2007,1,2829,Liestal,1303,Bezirk Liestal,13288,40,28,12,262,216,46,0,58,13346
2007,1,2841,Anwil,1304,Bezirk Sissach,546,0,1,-1,7,7,0,0,-1,545
2007,1,2849,Itingen,1304,Bezirk Sissach,1819,8,4,4,31,46,-15,0,-11,1808
2007,1,2861,Sissach,1304,Bezirk Sissach,5758,13,8,5,98,89,9,0,14,5772
2007,1,2895,Waldenburg,1305,Bezirk Waldenburg,1277,4,2,2,13,22,-9,0,-7,1270
2006,4,2763,Arlesheim,1301,Bezirk Arlesheim,8940,15,17,-2,173,184,-11,0,-13,8927
2006,4,2770,Muttenz,1301,Bezirk Arlesheim,16977,25,40,-15,335,233,102,-1,86,17063
2006,4,2821,Arisdorf,1303,Bezirk Liestal,1481,5,3,2,32,33,-1,0,1,1482
2006,4,2822,Augst,1303,Bezirk Liestal,920,0,2,-2,19,29,-10,0,-12,908
2006,4,2829,Liestal,1303,Bezirk Liestal,13268,34,29,5,287,272,15,0,20,13288
2006,4,2841,Anwil,1304,Bezirk Sissach,548,4,1,3,3,7,-4,-1,-2,546
2006,4,2849,Itingen,1304,Bezirk Sissach,1813,1,1,0,37,31,6,0,6,1819
2006,4,2861,Sissach,1304,Bezirk Sissach,5798,11,12,-1,104,143,-39,0,-40,5758
2006,4,2895,Waldenburg,1305,Bezirk Waldenburg,1267,5,6,-1,30,19,11,0,10,1277
2006,3,2763,Arlesheim,1301,Bezirk Arlesheim,8917,19,20,-1,171,147,24,0,23,8940
2006,3,2770,Muttenz,1301,Bezirk Arlesheim,16969,29,35,-6,318,304,14,0,8,16977
2006,3,2821,Arisdorf,1303,Bezirk Liestal,1481,4,3,1,19,20,-1,0,0,1481
2006,3,2822,Augst,1303,Bezirk Liestal,922,1,3,-2,14,14,0,0,-2,920
2006,3,2829,Liestal,1303,Bezirk Liestal,13225,35,20,15,301,273,28,0,43,13268
2006,3,2841,Anwil,1304,Bezirk Sissach,549,0,1,-1,6,6,0,0,-1,548
2006,3,2849,Itingen,1304,Bezirk Sissach,1802,3,1,2,44,35,9,0,11,1813
2006,3,2861,Sissach,1304,Bezirk Sissach,5813,12,16,-4,150,161,-11,0,-15,5798
2006,3,2895,Waldenburg,1305,Bezirk Waldenburg,1275,5,4,1,24,33,-9,0,-8,1267
2006,2,2763,Arlesheim,1301,Bezirk Arlesheim,8908,22,23,-1,136,126,10,0,9,8917
2006,2,2770,Muttenz,1301,Bezirk Arlesheim,16950,34,32,2,246,229,17,0,19,16969
2006,2,2821,Arisdorf,1303,Bezirk Liestal,1474,1,1,0,29,22,7,0,7,1481
2006,2,2822,Augst,1303,Bezirk Liestal,920,0,0,0,24,22,2,0,2,922
2006,2,2829,Liestal,1303,Bezirk Liestal,13241,31,24,7,266,289,-23,0,-16,13225
2006,2,2841,Anwil,1304,Bezirk Sissach,535,4,0,4,12,2,10,0,14,549
2006,2,2849,Itingen,1304,Bezirk Sissach,1807,3,5,-2,24,27,-3,0,-5,1802
2006,2,2861,Sissach,1304,Bezirk Sissach,5792,11,9,2,136,117,19,0,21,5813
2006,2,2895,Waldenburg,1305,Bezirk Waldenburg,1289,3,5,-2,21,33,-12,0,-14,1275
2006,1,2763,Arlesheim,1301,Bezirk Arlesheim,8927,18,16,2,145,166,-21,0,-19,8908
2006,1,2770,Muttenz,1301,Bezirk Arlesheim,16968,22,37,-15,224,227,-3,0,-18,16950
2006,1,2821,Arisdorf,1303,Bezirk Liestal,1482,3,3,0,20,28,-8,0,-8,1474
2006,1,2822,Augst,1303,Bezirk Liestal,919,2,2,0,19,18,1,0,1,920
2006,1,2829,Liestal,1303,Bezirk Liestal,13213,26,37,-11,299,260,39,0,28,13241
2006,1,2841,Anwil,1304,Bezirk Sissach,541,3,1,2,2,10,-8,0,-6,535
2006,1,2849,Itingen,1304,Bezirk Sissach,1809,3,4,-1,45,46,-1,0,-2,1807
2006,1,2861,Sissach,1304,Bezirk Sissach,5778,11,17,-6,142,122,20,0,14,5792
2006,1,2895,Waldenburg,1305,Bezirk Waldenburg,1301,1,6,-5,19,26,-7,0,-12,1289
2005,4,2763,Arlesheim,1301,Bezirk Arlesheim,8849,25,15,10,202,134,68,0,78,8927
2005,4,2770,Muttenz,1301,Bezirk Arlesheim,16950,33,38,-5,277,254,23,0,18,16968
2005,4,2821,Arisdorf,1303,Bezirk Liestal,1484,1,0,1,20,23,-3,0,-2,1482
2005,4,2822,Augst,1303,Bezirk Liestal,913,2,0,2,22,18,4,0,6,919
2005,4,2829,Liestal,1303,Bezirk Liestal,13222,38,27,11,257,277,-20,0,-9,13213
2005,4,2841,Anwil,1304,Bezirk Sissach,534,1,0,1,11,5,6,0,7,541
2005,4,2849,Itingen,1304,Bezirk Sissach,1752,3,4,-1,87,29,58,0,57,1809
2005,4,2861,Sissach,1304,Bezirk Sissach,5753,13,11,2,132,109,23,0,25,5778
2005,4,2895,Waldenburg,1305,Bezirk Waldenburg,1302,4,5,-1,27,27,0,0,-1,1301
2005,3,2763,Arlesheim,1301,Bezirk Arlesheim,8879,15,23,-8,188,210,-22,0,-30,8849
2005,3,2770,Muttenz,1301,Bezirk Arlesheim,16940,33,46,-13,278,255,23,0,10,16950
2005,3,2821,Arisdorf,1303,Bezirk Liestal,1478,3,1,2,26,22,4,0,6,1484
2005,3,2822,Augst,1303,Bezirk Liestal,920,1,3,-2,18,23,-5,0,-7,913
2005,3,2829,Liestal,1303,Bezirk Liestal,13157,43,27,16,323,274,49,0,65,13222
2005,3,2841,Anwil,1304,Bezirk Sissach,525,1,2,-1,11,1,10,0,9,534
2005,3,2849,Itingen,1304,Bezirk Sissach,1729,4,3,1,58,36,22,0,23,1752
2005,3,2861,Sissach,1304,Bezirk Sissach,5708,17,10,7,170,132,38,0,45,5753
2005,3,2895,Waldenburg,1305,Bezirk Waldenburg,1316,1,3,-2,29,41,-12,0,-14,1302
2005,2,2763,Arlesheim,1301,Bezirk Arlesheim,8929,14,22,-8,114,156,-42,0,-50,8879
2005,2,2770,Muttenz,1301,Bezirk Arlesheim,16936,31,35,-4,226,218,8,0,4,16940
2005,2,2821,Arisdorf,1303,Bezirk Liestal,1444,2,1,1,44,11,33,0,34,1478
2005,2,2822,Augst,1303,Bezirk Liestal,921,1,0,1,16,18,-2,0,-1,920
2005,2,2829,Liestal,1303,Bezirk Liestal,13092,47,28,19,253,207,46,0,65,13157
2005,2,2841,Anwil,1304,Bezirk Sissach,520,1,0,1,7,3,4,0,5,525
2005,2,2849,Itingen,1304,Bezirk Sissach,1717,2,5,-3,39,24,15,0,12,1729
2005,2,2861,Sissach,1304,Bezirk Sissach,5642,14,10,4,150,88,62,0,66,5708
2005,2,2895,Waldenburg,1305,Bezirk Waldenburg,1320,3,0,3,35,42,-7,0,-4,1316
2005,1,2763,Arlesheim,1301,Bezirk Arlesheim,8977,23,21,2,126,176,-50,0,-48,8929
2005,1,2770,Muttenz,1301,Bezirk Arlesheim,16980,31,49,-18,225,251,-26,0,-44,16936
2005,1,2821,Arisdorf,1303,Bezirk Liestal,1443,4,1,3,15,17,-2,0,1,1444
2005,1,2822,Augst,1303,Bezirk Liestal,932,2,2,0,16,27,-11,0,-11,921
2005,1,2829,Liestal,1303,Bezirk Liestal,13036,34,26,8,282,234,48,0,56,13092
2005,1,2841,Anwil,1304,Bezirk Sissach,524,1,3,-2,9,11,-2,0,-4,520
2005,1,2849,Itingen,1304,Bezirk Sissach,1723,0,4,-4,37,39,-2,0,-6,1717
2005,1,2861,Sissach,1304,Bezirk Sissach,5629,24,20,4,107,98,9,0,13,5642
2005,1,2895,Waldenburg,1305,Bezirk Waldenburg,1307,5,1,4,31,22,9,0,13,1320
2004,4,2763,Arlesheim,1301,Bezirk Arlesheim,9003,20,25,-5,153,174,-21,0,-26,8977
2004,4,2770,Muttenz,1301,Bezirk Arlesheim,17013,24,27,-3,232,261,-29,-1,-33,16980
2004,4,2821,Arisdorf,1303,Bezirk Liestal,1442,3,1,2,16,17,-1,0,1,1443
2004,4,2822,Augst,1303,Bezirk Liestal,943,0,4,-4,19,26,-7,0,-11,932
2004,4,2829,Liestal,1303,Bezirk Liestal,12988,38,20,18,283,251,32,-2,48,13036
2004,4,2841,Anwil,1304,Bezirk Sissach,527,2,1,1,6,10,-4,0,-3,524
2004,4,2849,Itingen,1304,Bezirk Sissach,1733,3,4,-1,46,55,-9,0,-10,1723
2004,4,2861,Sissach,1304,Bezirk Sissach,5624,9,12,-3,101,93,8,0,5,5629
2004,4,2895,Waldenburg,1305,Bezirk Waldenburg,1302,4,4,0,39,34,5,0,5,1307
2004,3,2763,Arlesheim,1301,Bezirk Arlesheim,8967,20,23,-3,200,161,39,0,36,9003
2004,3,2770,Muttenz,1301,Bezirk Arlesheim,17022,33,39,-6,282,285,-3,0,-9,17013
2004,3,2821,Arisdorf,1303,Bezirk Liestal,1450,2,2,0,19,27,-8,0,-8,1442
2004,3,2822,Augst,1303,Bezirk Liestal,934,3,3,0,20,11,9,0,9,943
2004,3,2829,Liestal,1303,Bezirk Liestal,12935,33,19,14,287,248,39,0,53,12988
2004,3,2841,Anwil,1304,Bezirk Sissach,527,1,1,0,10,10,0,0,0,527
2004,3,2849,Itingen,1304,Bezirk Sissach,1716,5,3,2,48,33,15,0,17,1733
2004,3,2861,Sissach,1304,Bezirk Sissach,5648,11,6,5,111,140,-29,0,-24,5624
2004,3,2895,Waldenburg,1305,Bezirk Waldenburg,1304,6,3,3,27,32,-5,0,-2,1302
2004,2,2763,Arlesheim,1301,Bezirk Arlesheim,8999,21,19,2,153,186,-33,-1,-32,8967
2004,2,2770,Muttenz,1301,Bezirk Arlesheim,16991,49,42,7,229,204,25,-1,31,17022
2004,2,2821,Arisdorf,1303,Bezirk Liestal,1441,2,5,-3,28,16,12,0,9,1450
2004,2,2822,Augst,1303,Bezirk Liestal,931,1,1,0,24,21,3,0,3,934
2004,2,2829,Liestal,1303,Bezirk Liestal,12928,28,28,0,260,249,11,-4,7,12935
2004,2,2841,Anwil,1304,Bezirk Sissach,529,1,1,0,3,5,-2,0,-2,527
2004,2,2849,Itingen,1304,Bezirk Sissach,1716,7,2,5,31,36,-5,0,0,1716
2004,2,2861,Sissach,1304,Bezirk Sissach,5657,11,12,-1,104,110,-6,-2,-9,5648
2004,2,2895,Waldenburg,1305,Bezirk Waldenburg,1303,5,3,2,32,33,-1,0,1,1304
2004,1,2763,Arlesheim,1301,Bezirk Arlesheim,9035,18,17,1,132,169,-37,0,-36,8999
2004,1,2770,Muttenz,1301,Bezirk Arlesheim,17037,23,49,-26,214,234,-20,0,-46,16991
2004,1,2821,Arisdorf,1303,Bezirk Liestal,1447,3,2,1,10,17,-7,0,-6,1441
2004,1,2822,Augst,1303,Bezirk Liestal,931,3,3,0,14,14,0,0,0,931
2004,1,2829,Liestal,1303,Bezirk Liestal,12924,27,31,-4,237,229,8,0,4,12928
2004,1,2841,Anwil,1304,Bezirk Sissach,524,0,2,-2,10,3,7,0,5,529
2004,1,2849,Itingen,1304,Bezirk Sissach,1711,1,1,0,51,46,5,0,5,1716
2004,1,2861,Sissach,1304,Bezirk Sissach,5660,14,5,9,104,116,-12,0,-3,5657
2004,1,2895,Waldenburg,1305,Bezirk Waldenburg,1302,4,1,3,32,34,-2,0,1,1303
2003,4,2763,Arlesheim,1301,Bezirk Arlesheim,8921,15,20,-5,263,144,119,0,114,9035
2003,4,2770,Muttenz,1301,Bezirk Arlesheim,17017,31,44,-13,238,205,33,0,20,17037
2003,4,2821,Arisdorf,1303,Bezirk Liestal,1431,1,1,0,32,16,16,0,16,1447
2003,4,2822,Augst,1303,Bezirk Liestal,940,1,4,-3,18,24,-6,0,-9,931
2003,4,2829,Liestal,1303,Bezirk Liestal,12921,33,32,1,286,283,3,-1,3,12924
2003,4,2841,Anwil,1304,Bezirk Sissach,514,1,2,-1,16,5,11,0,10,524
2003,4,2849,Itingen,1304,Bezirk Sissach,1699,6,5,1,37,26,11,0,12,1711
2003,4,2861,Sissach,1304,Bezirk Sissach,5643,21,13,8,111,102,9,0,17,5660
2003,4,2895,Waldenburg,1305,Bezirk Waldenburg,1294,6,4,2,29,23,6,0,8,1302
2003,3,2763,Arlesheim,1301,Bezirk Arlesheim,8933,19,28,-9,198,200,-2,-1,-12,8921
2003,3,2770,Muttenz,1301,Bezirk Arlesheim,16988,19,33,-14,315,272,43,0,29,17017
2003,3,2821,Arisdorf,1303,Bezirk Liestal,1428,6,1,5,27,29,-2,0,3,1431
2003,3,2822,Augst,1303,Bezirk Liestal,945,1,4,-3,17,19,-2,0,-5,940
2003,3,2829,Liestal,1303,Bezirk Liestal,12855,32,22,10,337,281,56,0,66,12921
2003,3,2841,Anwil,1304,Bezirk Sissach,518,2,0,2,12,18,-6,0,-4,514
2003,3,2849,Itingen,1304,Bezirk Sissach,1671,2,3,-1,58,29,29,0,28,1699
2003,3,2861,Sissach,1304,Bezirk Sissach,5617,14,13,1,141,116,25,0,26,5643
2003,3,2895,Waldenburg,1305,Bezirk Waldenburg,1283,1,4,-3,28,14,14,0,11,1294
2003,2,2763,Arlesheim,1301,Bezirk Arlesheim,8940,26,17,9,133,149,-16,0,-7,8933
2003,2,2770,Muttenz,1301,Bezirk Arlesheim,16917,28,33,-5,254,178,76,0,71,16988
2003,2,2821,Arisdorf,1303,Bezirk Liestal,1416,3,4,-1,27,14,13,0,12,1428
2003,2,2822,Augst,1303,Bezirk Liestal,955,1,5,-4,17,23,-6,0,-10,945
2003,2,2829,Liestal,1303,Bezirk Liestal,12828,37,30,7,271,251,20,0,27,12855
2003,2,2841,Anwil,1304,Bezirk Sissach,522,0,0,0,3,7,-4,0,-4,518
2003,2,2849,Itingen,1304,Bezirk Sissach,1656,1,4,-3,56,38,18,0,15,1671
2003,2,2861,Sissach,1304,Bezirk Sissach,5588,13,15,-2,144,112,32,-1,29,5617
2003,2,2895,Waldenburg,1305,Bezirk Waldenburg,1278,3,1,2,27,24,3,0,5,1283
2003,1,2763,Arlesheim,1301,Bezirk Arlesheim,8944,13,25,-12,169,162,7,1,-4,8940
2003,1,2770,Muttenz,1301,Bezirk Arlesheim,16886,38,36,2,222,195,27,2,31,16917
2003,1,2821,Arisdorf,1303,Bezirk Liestal,1408,4,2,2,30,23,7,-1,8,1416
2003,1,2822,Augst,1303,Bezirk Liestal,954,1,1,0,20,19,1,0,1,955
2003,1,2829,Liestal,1303,Bezirk Liestal,12817,39,22,17,305,269,36,-42,11,12828
2003,1,2841,Anwil,1304,Bezirk Sissach,514,3,1,2,15,7,8,-2,8,522
2003,1,2849,Itingen,1304,Bezirk Sissach,1670,2,0,2,25,39,-14,-2,-14,1656
2003,1,2861,Sissach,1304,Bezirk Sissach,5569,20,10,10,148,128,20,-11,19,5588
2003,1,2895,Waldenburg,1305,Bezirk Waldenburg,1280,5,3,2,20,24,-4,0,-2,1278
