jahr,bfs_nummer,gemeinde,indikator,wert
2013,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2013,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2012,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2012,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2012,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2012,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2012,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2012,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,53.0
2012,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2012,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,66.0
2012,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2012,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2012,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2012,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2012,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2012,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,55.0
2012,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2012,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2012,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2012,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2012,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2011,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2011,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2011,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2011,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2011,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2011,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,53.0
2011,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2011,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,66.0
2011,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2011,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2011,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2011,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2011,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2011,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,55.0
2011,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2011,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2011,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2011,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2011,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2010,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2010,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2010,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2010,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2010,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2010,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2010,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,53.0
2010,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2010,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,66.0
2010,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2010,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2010,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2010,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2010,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2010,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2010,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,55.0
2010,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2010,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2010,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2010,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2010,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2009,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2009,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2009,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2009,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2009,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2009,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2009,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2009,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2009,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2009,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2009,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2009,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2009,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2009,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2009,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,55.0
2009,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2009,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2009,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2009,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2009,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2008,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2008,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2008,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2008,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2008,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2008,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2008,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2008,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2008,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2008,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2008,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2008,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2008,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2008,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2008,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,59.0
2008,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2008,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,2.75
2008,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2008,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2008,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,3.5
2007,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2007,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2007,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2007,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2007,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2007,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2007,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2007,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2007,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2007,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2007,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2007,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2007,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2007,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2007,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2007,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2007,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2007,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2007,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2007,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2007,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2007,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,59.0
2007,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2007,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,4.5
2007,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2007,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2007,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.25
2006,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2006,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2006,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2006,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2006,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2006,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2006,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2006,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2006,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2006,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2006,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2006,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2006,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2006,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2006,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2006,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2006,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2006,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2006,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2006,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2006,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2006,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,59.0
2006,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2006,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,4.5
2006,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2006,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2006,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.25
2005,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2005,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2005,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2005,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2005,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2005,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2005,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,59.0
2005,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2005,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2005,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2005,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2005,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2005,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2005,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2005,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2005,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2005,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2005,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2005,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2005,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2005,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2005,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.0
2005,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2005,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2005,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2005,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2005,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.25
2004,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2004,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2004,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2004,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2004,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2004,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2004,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
2004,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2004,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2004,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2004,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2004,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2004,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2004,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2004,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2004,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2004,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2004,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2004,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2004,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2004,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2004,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.0
2004,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2004,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2004,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2004,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2004,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.25
2003,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2003,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2003,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2003,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2003,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2003,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2003,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
2003,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2003,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2003,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2003,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2003,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2003,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2003,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2003,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2003,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,60.0
2003,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2003,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2003,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2003,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2003,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2003,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,61.0
2003,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2003,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2003,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2003,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.75
2003,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.25
2002,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,45.0
2002,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2002,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2002,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2002,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2002,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2002,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
2002,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2002,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2002,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,50.0
2002,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2002,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2002,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.0
2002,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,5.0
2002,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.5
2002,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
2002,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2002,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2002,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2002,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2002,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2002,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,63.0
2002,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2002,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2002,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2002,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.8
2002,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.3
2001,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,46.6
2001,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2001,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,56.0
2001,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2001,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
2001,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2001,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
2001,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,3.8
2001,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,67.26
2001,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2001,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
2001,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2001,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2001,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2001,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,63.0
2001,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2001,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2001,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2001,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2001,2895,Waldenburg,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2763,Arlesheim,Steuerfuss_natürliche_Personen_Prozent,48.6
2000,2763,Arlesheim,Steuersatz_Ertrag_juristische_Personen_Prozent,4.0
2000,2763,Arlesheim,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2770,Muttenz,Steuerfuss_natürliche_Personen_Prozent,59.36
2000,2770,Muttenz,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2000,2770,Muttenz,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2821,Arisdorf,Steuerfuss_natürliche_Personen_Prozent,62.0
2000,2821,Arisdorf,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2000,2821,Arisdorf,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2822,Augst,Steuerfuss_natürliche_Personen_Prozent,49.95
2000,2822,Augst,Steuersatz_Ertrag_juristische_Personen_Prozent,3.8
2000,2822,Augst,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2829,Liestal,Steuerfuss_natürliche_Personen_Prozent,65.55
2000,2829,Liestal,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2000,2829,Liestal,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2841,Anwil,Steuerfuss_natürliche_Personen_Prozent,57.0
2000,2841,Anwil,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2000,2841,Anwil,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2849,Itingen,Steuerfuss_natürliche_Personen_Prozent,61.0
2000,2849,Itingen,Steuersatz_Ertrag_juristische_Personen_Prozent,4.2
2000,2849,Itingen,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2861,Sissach,Steuerfuss_natürliche_Personen_Prozent,63.0
2000,2861,Sissach,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
2000,2861,Sissach,Steuersatz_Kapital_juristische_Personen_Promille,5.0
2000,2895,Waldenburg,Steuerfuss_natürliche_Personen_Prozent,67.0
2000,2895,Waldenburg,Steuersatz_Ertrag_juristische_Personen_Prozent,4.5
