jahr,gemeinde_nummer,gemeinde,bfs_bezirk,bezirk,nationalitaet_code,nationalitaet,anzahl_personen
2013,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,44
2013,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,576
2013,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,46
2013,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,397
2013,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,22
2013,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,509
2013,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,28
2013,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,612
2013,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,35
2013,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,698
2013,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,67
2013,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1422
2013,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,172
2013,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,473
2013,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,44
2013,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2022
2013,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,358
2013,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,489
2013,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,24
2013,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,806
2013,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,183
2013,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,310
2013,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,17
2013,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,154
2013,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,13
2013,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1349
2013,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,378
2013,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1373
2013,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,174
2013,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,386
2013,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,30
2013,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,855
2013,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,340
2014,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15342
2014,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,5064
2014,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7316
2014,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1847
2014,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11520
2014,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,3553
2014,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7525
2014,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2788
2014,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4823
2014,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1547
2014,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4137
2014,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,801
2014,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,8972
2014,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2817
2014,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14120
2014,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3411
2014,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,2000
2014,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,321
2014,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1249
2014,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,171
2014,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8278
2014,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1676
2014,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,653
2014,2781,Blauen,1302,Bezirk Laufen,2,Ausland,44
2014,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1458
2014,2782,Brislach,1302,Bezirk Laufen,2,Ausland,169
2014,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,664
2014,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,92
2014,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1203
2014,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,283
2014,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1311
2014,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,504
2014,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4107
2014,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1348
2014,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1043
2014,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,127
2014,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,382
2014,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,42
2014,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,266
2014,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,24
2014,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1673
2014,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,162
2014,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1271
2014,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,143
2014,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1468
2014,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,154
2014,2822,Augst,1303,Bezirk Liestal,1,Schweiz,715
2014,2822,Augst,1303,Bezirk Liestal,2,Ausland,152
2014,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3822
2014,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,613
2014,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4461
2014,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,1991
2014,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3194
2014,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1180
2014,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,833
2014,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,236
2014,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,297
2014,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,39
2014,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3674
2014,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1354
2014,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10222
2014,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3766
2014,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1257
2014,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,123
2014,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9338
2014,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,6168
2014,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,624
2014,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,76
2014,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1214
2014,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,85
2014,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,539
2014,2841,Anwil,1304,Bezirk Sissach,2,Ausland,42
2014,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,719
2014,2842,Böckten,1304,Bezirk Sissach,2,Ausland,85
2014,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,587
2014,2843,Buckten,1304,Bezirk Sissach,2,Ausland,114
2014,2844,Buus,1304,Bezirk Sissach,1,Schweiz,905
2014,2844,Buus,1304,Bezirk Sissach,2,Ausland,72
2014,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,614
2014,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,78
2014,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4759
2014,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,1064
2014,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,252
2014,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,19
2014,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,246
2014,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,13
2014,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1660
2014,2849,Itingen,1304,Bezirk Sissach,2,Ausland,404
2014,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,446
2014,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,47
2014,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1144
2014,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,143
2014,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,823
2014,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,134
2014,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,228
2014,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,29
2014,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,446
2014,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,32
2014,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1816
2014,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,235
2014,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,723
2014,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,59
2014,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,278
2014,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,114
2014,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,732
2014,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,38
2014,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,5398
2014,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1065
2014,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,605
2014,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,268
2014,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,809
2014,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,87
2014,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1109
2014,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,258
2014,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,684
2014,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,48
2014,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,572
2014,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,49
2014,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,402
2014,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,23
2014,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,521
2014,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,32
2014,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,601
2014,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,41
2014,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,704
2014,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,65
2014,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1452
2014,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,180
2014,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,477
2014,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,50
2014,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2010
2014,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,369
2014,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,480
2014,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,28
2014,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,795
2014,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,215
2014,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,315
2014,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,21
2014,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,154
2014,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,13
2014,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1357
2014,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,400
2014,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1407
2014,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,178
2014,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,385
2014,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,36
2014,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,859
2014,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,328
2015,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15256
2015,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,5264
2015,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7299
2015,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1895
2015,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11526
2015,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,3648
2015,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7484
2015,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,2890
2015,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4848
2015,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1560
2015,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4160
2015,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,815
2015,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,9009
2015,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,2976
2015,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14115
2015,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3500
2015,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,2014
2015,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,327
2015,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1230
2015,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,174
2015,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8288
2015,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1767
2015,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,643
2015,2781,Blauen,1302,Bezirk Laufen,2,Ausland,58
2015,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1446
2015,2782,Brislach,1302,Bezirk Laufen,2,Ausland,170
2015,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,642
2015,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,98
2015,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1228
2015,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,296
2015,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1327
2015,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,512
2015,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4156
2015,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1383
2015,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1032
2015,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,139
2015,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,382
2015,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,42
2015,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,261
2015,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,26
2015,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1668
2015,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,173
2015,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1257
2015,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,153
2015,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1478
2015,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,162
2015,2822,Augst,1303,Bezirk Liestal,1,Schweiz,720
2015,2822,Augst,1303,Bezirk Liestal,2,Ausland,182
2015,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3785
2015,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,633
2015,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4443
2015,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,2046
2015,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3190
2015,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1225
2015,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,833
2015,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,222
2015,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,295
2015,2827,Hersberg,1303,Bezirk Liestal,2,Ausland,39
2015,2828,Lausen,1303,Bezirk Liestal,1,Schweiz,3661
2015,2828,Lausen,1303,Bezirk Liestal,2,Ausland,1388
2015,2829,Liestal,1303,Bezirk Liestal,1,Schweiz,10266
2015,2829,Liestal,1303,Bezirk Liestal,2,Ausland,3792
2015,2830,Lupsingen,1303,Bezirk Liestal,1,Schweiz,1278
2015,2830,Lupsingen,1303,Bezirk Liestal,2,Ausland,137
2015,2831,Pratteln,1303,Bezirk Liestal,1,Schweiz,9447
2015,2831,Pratteln,1303,Bezirk Liestal,2,Ausland,6378
2015,2832,Ramlinsburg,1303,Bezirk Liestal,1,Schweiz,616
2015,2832,Ramlinsburg,1303,Bezirk Liestal,2,Ausland,76
2015,2833,Seltisberg,1303,Bezirk Liestal,1,Schweiz,1213
2015,2833,Seltisberg,1303,Bezirk Liestal,2,Ausland,93
2015,2841,Anwil,1304,Bezirk Sissach,1,Schweiz,543
2015,2841,Anwil,1304,Bezirk Sissach,2,Ausland,41
2015,2842,Böckten,1304,Bezirk Sissach,1,Schweiz,713
2015,2842,Böckten,1304,Bezirk Sissach,2,Ausland,90
2015,2843,Buckten,1304,Bezirk Sissach,1,Schweiz,576
2015,2843,Buckten,1304,Bezirk Sissach,2,Ausland,120
2015,2844,Buus,1304,Bezirk Sissach,1,Schweiz,918
2015,2844,Buus,1304,Bezirk Sissach,2,Ausland,77
2015,2845,Diepflingen,1304,Bezirk Sissach,1,Schweiz,620
2015,2845,Diepflingen,1304,Bezirk Sissach,2,Ausland,80
2015,2846,Gelterkinden,1304,Bezirk Sissach,1,Schweiz,4853
2015,2846,Gelterkinden,1304,Bezirk Sissach,2,Ausland,1118
2015,2847,Häfelfingen,1304,Bezirk Sissach,1,Schweiz,243
2015,2847,Häfelfingen,1304,Bezirk Sissach,2,Ausland,25
2015,2848,Hemmiken,1304,Bezirk Sissach,1,Schweiz,251
2015,2848,Hemmiken,1304,Bezirk Sissach,2,Ausland,21
2015,2849,Itingen,1304,Bezirk Sissach,1,Schweiz,1665
2015,2849,Itingen,1304,Bezirk Sissach,2,Ausland,402
2015,2850,Känerkinden,1304,Bezirk Sissach,1,Schweiz,467
2015,2850,Känerkinden,1304,Bezirk Sissach,2,Ausland,47
2015,2852,Läufelfingen,1304,Bezirk Sissach,1,Schweiz,1154
2015,2852,Läufelfingen,1304,Bezirk Sissach,2,Ausland,153
2015,2853,Maisprach,1304,Bezirk Sissach,1,Schweiz,807
2015,2853,Maisprach,1304,Bezirk Sissach,2,Ausland,130
2015,2854,Nusshof,1304,Bezirk Sissach,1,Schweiz,233
2015,2854,Nusshof,1304,Bezirk Sissach,2,Ausland,31
2015,2855,Oltingen,1304,Bezirk Sissach,1,Schweiz,445
2015,2855,Oltingen,1304,Bezirk Sissach,2,Ausland,34
2015,2856,Ormalingen,1304,Bezirk Sissach,1,Schweiz,1834
2015,2856,Ormalingen,1304,Bezirk Sissach,2,Ausland,272
2015,2858,Rothenfluh,1304,Bezirk Sissach,1,Schweiz,718
2015,2858,Rothenfluh,1304,Bezirk Sissach,2,Ausland,59
2015,2859,Rümlingen,1304,Bezirk Sissach,1,Schweiz,293
2015,2859,Rümlingen,1304,Bezirk Sissach,2,Ausland,94
2015,2860,Rünenberg,1304,Bezirk Sissach,1,Schweiz,724
2015,2860,Rünenberg,1304,Bezirk Sissach,2,Ausland,49
2015,2861,Sissach,1304,Bezirk Sissach,1,Schweiz,5470
2015,2861,Sissach,1304,Bezirk Sissach,2,Ausland,1104
2015,2862,Tecknau,1304,Bezirk Sissach,1,Schweiz,607
2015,2862,Tecknau,1304,Bezirk Sissach,2,Ausland,255
2015,2863,Tenniken,1304,Bezirk Sissach,1,Schweiz,806
2015,2863,Tenniken,1304,Bezirk Sissach,2,Ausland,91
2015,2864,Thürnen,1304,Bezirk Sissach,1,Schweiz,1113
2015,2864,Thürnen,1304,Bezirk Sissach,2,Ausland,294
2015,2865,Wenslingen,1304,Bezirk Sissach,1,Schweiz,679
2015,2865,Wenslingen,1304,Bezirk Sissach,2,Ausland,50
2015,2866,Wintersingen,1304,Bezirk Sissach,1,Schweiz,562
2015,2866,Wintersingen,1304,Bezirk Sissach,2,Ausland,53
2015,2867,Wittinsburg,1304,Bezirk Sissach,1,Schweiz,404
2015,2867,Wittinsburg,1304,Bezirk Sissach,2,Ausland,25
2015,2881,Arboldswil,1305,Bezirk Waldenburg,1,Schweiz,529
2015,2881,Arboldswil,1305,Bezirk Waldenburg,2,Ausland,34
2015,2882,Bennwil,1305,Bezirk Waldenburg,1,Schweiz,600
2015,2882,Bennwil,1305,Bezirk Waldenburg,2,Ausland,44
2015,2883,Bretzwil,1305,Bezirk Waldenburg,1,Schweiz,707
2015,2883,Bretzwil,1305,Bezirk Waldenburg,2,Ausland,57
2015,2884,Diegten,1305,Bezirk Waldenburg,1,Schweiz,1456
2015,2884,Diegten,1305,Bezirk Waldenburg,2,Ausland,179
2015,2885,Eptingen,1305,Bezirk Waldenburg,1,Schweiz,479
2015,2885,Eptingen,1305,Bezirk Waldenburg,2,Ausland,55
2015,2886,Hölstein,1305,Bezirk Waldenburg,1,Schweiz,2020
2015,2886,Hölstein,1305,Bezirk Waldenburg,2,Ausland,394
2015,2887,Lampenberg,1305,Bezirk Waldenburg,1,Schweiz,475
2015,2887,Lampenberg,1305,Bezirk Waldenburg,2,Ausland,27
2015,2888,Langenbruck,1305,Bezirk Waldenburg,1,Schweiz,807
2015,2888,Langenbruck,1305,Bezirk Waldenburg,2,Ausland,211
2015,2889,Lauwil,1305,Bezirk Waldenburg,1,Schweiz,312
2015,2889,Lauwil,1305,Bezirk Waldenburg,2,Ausland,23
2015,2890,Liedertswil,1305,Bezirk Waldenburg,1,Schweiz,155
2015,2890,Liedertswil,1305,Bezirk Waldenburg,2,Ausland,9
2015,2891,Niederdorf,1305,Bezirk Waldenburg,1,Schweiz,1374
2015,2891,Niederdorf,1305,Bezirk Waldenburg,2,Ausland,409
2015,2893,Reigoldswil,1305,Bezirk Waldenburg,1,Schweiz,1424
2015,2893,Reigoldswil,1305,Bezirk Waldenburg,2,Ausland,178
2015,2894,Titterten,1305,Bezirk Waldenburg,1,Schweiz,383
2015,2894,Titterten,1305,Bezirk Waldenburg,2,Ausland,36
2015,2895,Waldenburg,1305,Bezirk Waldenburg,1,Schweiz,838
2015,2895,Waldenburg,1305,Bezirk Waldenburg,2,Ausland,343
2016,2762,Allschwil,1301,Bezirk Arlesheim,1,Schweiz,15202
2016,2762,Allschwil,1301,Bezirk Arlesheim,2,Ausland,5427
2016,2763,Arlesheim,1301,Bezirk Arlesheim,1,Schweiz,7331
2016,2763,Arlesheim,1301,Bezirk Arlesheim,2,Ausland,1929
2016,2765,Binningen,1301,Bezirk Arlesheim,1,Schweiz,11524
2016,2765,Binningen,1301,Bezirk Arlesheim,2,Ausland,3801
2016,2766,Birsfelden,1301,Bezirk Arlesheim,1,Schweiz,7447
2016,2766,Birsfelden,1301,Bezirk Arlesheim,2,Ausland,3011
2016,2767,Bottmingen,1301,Bezirk Arlesheim,1,Schweiz,4880
2016,2767,Bottmingen,1301,Bezirk Arlesheim,2,Ausland,1638
2016,2768,Ettingen,1301,Bezirk Arlesheim,1,Schweiz,4175
2016,2768,Ettingen,1301,Bezirk Arlesheim,2,Ausland,862
2016,2769,Münchenstein,1301,Bezirk Arlesheim,1,Schweiz,8998
2016,2769,Münchenstein,1301,Bezirk Arlesheim,2,Ausland,3066
2016,2770,Muttenz,1301,Bezirk Arlesheim,1,Schweiz,14113
2016,2770,Muttenz,1301,Bezirk Arlesheim,2,Ausland,3621
2016,2772,Pfeffingen,1301,Bezirk Arlesheim,1,Schweiz,2045
2016,2772,Pfeffingen,1301,Bezirk Arlesheim,2,Ausland,340
2016,2774,Schönenbuch,1301,Bezirk Arlesheim,1,Schweiz,1221
2016,2774,Schönenbuch,1301,Bezirk Arlesheim,2,Ausland,172
2016,2775,Therwil,1301,Bezirk Arlesheim,1,Schweiz,8285
2016,2775,Therwil,1301,Bezirk Arlesheim,2,Ausland,1804
2016,2781,Blauen,1302,Bezirk Laufen,1,Schweiz,634
2016,2781,Blauen,1302,Bezirk Laufen,2,Ausland,63
2016,2782,Brislach,1302,Bezirk Laufen,1,Schweiz,1461
2016,2782,Brislach,1302,Bezirk Laufen,2,Ausland,177
2016,2784,Dittingen,1302,Bezirk Laufen,1,Schweiz,635
2016,2784,Dittingen,1302,Bezirk Laufen,2,Ausland,111
2016,2785,Duggingen,1302,Bezirk Laufen,1,Schweiz,1237
2016,2785,Duggingen,1302,Bezirk Laufen,2,Ausland,308
2016,2786,Grellingen,1302,Bezirk Laufen,1,Schweiz,1341
2016,2786,Grellingen,1302,Bezirk Laufen,2,Ausland,505
2016,2787,Laufen,1302,Bezirk Laufen,1,Schweiz,4115
2016,2787,Laufen,1302,Bezirk Laufen,2,Ausland,1459
2016,2788,Liesberg,1302,Bezirk Laufen,1,Schweiz,1019
2016,2788,Liesberg,1302,Bezirk Laufen,2,Ausland,144
2016,2789,Nenzlingen,1302,Bezirk Laufen,1,Schweiz,387
2016,2789,Nenzlingen,1302,Bezirk Laufen,2,Ausland,41
2016,2790,Roggenburg,1302,Bezirk Laufen,1,Schweiz,257
2016,2790,Roggenburg,1302,Bezirk Laufen,2,Ausland,23
2016,2791,Röschenz,1302,Bezirk Laufen,1,Schweiz,1671
2016,2791,Röschenz,1302,Bezirk Laufen,2,Ausland,177
2016,2792,Wahlen,1302,Bezirk Laufen,1,Schweiz,1259
2016,2792,Wahlen,1302,Bezirk Laufen,2,Ausland,156
2016,2821,Arisdorf,1303,Bezirk Liestal,1,Schweiz,1483
2016,2821,Arisdorf,1303,Bezirk Liestal,2,Ausland,180
2016,2822,Augst,1303,Bezirk Liestal,1,Schweiz,783
2016,2822,Augst,1303,Bezirk Liestal,2,Ausland,214
2016,2823,Bubendorf,1303,Bezirk Liestal,1,Schweiz,3771
2016,2823,Bubendorf,1303,Bezirk Liestal,2,Ausland,646
2016,2824,Frenkendorf,1303,Bezirk Liestal,1,Schweiz,4405
2016,2824,Frenkendorf,1303,Bezirk Liestal,2,Ausland,2115
2016,2825,Füllinsdorf,1303,Bezirk Liestal,1,Schweiz,3152
2016,2825,Füllinsdorf,1303,Bezirk Liestal,2,Ausland,1280
2016,2826,Giebenach,1303,Bezirk Liestal,1,Schweiz,814
2016,2826,Giebenach,1303,Bezirk Liestal,2,Ausland,227
2016,2827,Hersberg,1303,Bezirk Liestal,1,Schweiz,285
